instance_id,project,target_stable_branch,change_id,master_patch_url,stable_backport_url,same_files_modified,file_overlap_ratio,files_only_in_master,files_only_in_stable,master_lines_added,master_lines_removed,stable_lines_added,stable_lines_removed,diff_size_ratio,days_to_backport,only_iac,has_explicit_tests,master_patchsets,master_human_messages,master_human_reviewers,master_review_duration_days,master_review_hours,master_ci_failures,master_human_negative_votes,master_api_status,bp_patchsets,bp_human_messages,bp_human_reviewers,bp_review_duration_days,bp_review_hours,bp_ci_failures,bp_human_negative_votes,bp_api_status,backport_type
openstack-fuel-library-stable-mitaka-Ibb4c984,openstack/fuel-library,stable/mitaka,Ibb4c984751cd234db4a481819e390a79c27545d0,https://review.opendev.org/c/openstack/fuel-library/+/326517,https://review.opendev.org/c/openstack/fuel-library/+/326920,True,1.0,,,16,3,16,3,1.0,168,True,False,7,16,5,9.78,234.65,5,1,ok,7,13,5,177.07,4249.56,7,1,ok,Clean
openstack-fuel-library-stable-mitaka-Ie6c31d7,openstack/fuel-library,stable/mitaka,Ie6c31d7c1d0f8be331c5cc878328eea630e57e0c,https://review.opendev.org/c/openstack/fuel-library/+/330025,https://review.opendev.org/c/openstack/fuel-library/+/330447,True,1.0,,,5,0,5,0,1.0,99,True,False,1,9,6,0.72,17.32,1,0,ok,1,14,9,98.98,2375.63,0,1,ok,Clean
openstack-openstack-ansible-os_cinder-stable-mitaka-Ifcadde0,openstack/openstack-ansible-os_cinder,stable/mitaka,Ifcadde08de66f87a35754d6e4b2c6004888d49aa,https://review.opendev.org/c/openstack/openstack-ansible-os_cinder/+/329325,https://review.opendev.org/c/openstack/openstack-ansible-os_cinder/+/329906,True,1.0,,,1,1,1,1,1.0,1,True,False,1,7,4,0.2,4.88,0,0,ok,1,4,2,0.2,4.77,0,0,ok,Clean
openstack-puppet-ceph-stable-hammer-I26beaea,openstack/puppet-ceph,stable/hammer,I26beaea4c1e036b7a8cbb9935a9b3206c8008b2c,https://review.opendev.org/c/openstack/puppet-ceph/+/329544,https://review.opendev.org/c/openstack/puppet-ceph/+/410454,True,1.0,,,18,7,18,7,1.0,186,True,False,4,9,4,0.78,18.64,4,1,ok,2,8,3,5.03,120.84,3,0,ok,Clean
openstack-fuel-library-stable-mitaka-I4b9bc29,openstack/fuel-library,stable/mitaka,I4b9bc29b4134872908af1900f6a3e5ccbdb9e392,https://review.opendev.org/c/openstack/fuel-library/+/328466,https://review.opendev.org/c/openstack/fuel-library/+/328468,True,1.0,,,13,37,13,37,1.0,0,False,False,1,10,6,2.81,67.39,0,1,ok,1,8,4,2.82,67.73,0,1,ok,Clean
openstack-openstack-ansible-security-stable-mitaka-Ice83fe1,openstack/openstack-ansible-security,stable/mitaka,Ice83fe17ebb0e9edff9da897e435ae96c1778580,https://review.opendev.org/c/openstack/openstack-ansible-security/+/327863,https://review.opendev.org/c/openstack/openstack-ansible-security/+/328278,True,1.0,,,6,0,6,0,1.0,4,False,False,2,7,3,0.44,10.5,0,0,ok,1,6,3,4.05,97.3,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I91ab492,openstack/fuel-library,stable/mitaka,I91ab492b44c137c476722f65de3dd99b2dce988a,https://review.opendev.org/c/openstack/fuel-library/+/327787,https://review.opendev.org/c/openstack/fuel-library/+/327923,True,1.0,,,13,13,13,13,1.0,45,True,False,1,11,7,0.22,5.22,1,0,ok,1,13,11,45.78,1098.73,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ib056ada,openstack/fuel-library,stable/mitaka,Ib056ada75ddf140f600dfaeec81726c7687497f3,https://review.opendev.org/c/openstack/fuel-library/+/327548,https://review.opendev.org/c/openstack/fuel-library/+/327954,True,1.0,,,4,2,4,2,1.0,0,True,False,4,24,12,0.47,11.27,6,2,ok,2,11,13,0.71,17.02,2,0,ok,Clean
openstack-openstack-ansible-security-stable-mitaka-Ib6a29ee,openstack/openstack-ansible-security,stable/mitaka,Ib6a29ee4c36632cd6d982ce87105f0ddec4a891d,https://review.opendev.org/c/openstack/openstack-ansible-security/+/326664,https://review.opendev.org/c/openstack/openstack-ansible-security/+/327657,True,1.0,,,13,1,13,2,1.0714,0,False,False,2,6,3,1.42,34.11,0,0,ok,1,5,2,0.3,7.15,0,0,ok,Modified
openstack-fuel-library-stable-mitaka-I1746dcd,openstack/fuel-library,stable/mitaka,I1746dcd93f86ff4e1308d917d4a07dab7a5f1075,https://review.opendev.org/c/openstack/fuel-library/+/327102,https://review.opendev.org/c/openstack/fuel-library/+/327322,True,1.0,,,217,50,217,50,1.0,0,False,False,2,14,8,0.29,6.86,4,1,ok,1,7,6,0.53,12.7,0,0,ok,Clean
openstack-openstack-ansible-os_neutron-stable-mitaka-I008bfdb,openstack/openstack-ansible-os_neutron,stable/mitaka,I008bfdb2960800845703e721b38640b7434d1404,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/326396,https://review.opendev.org/c/openstack/openstack-ansible-os_neutron/+/330405,True,1.0,,,67,0,67,0,1.0,16,False,False,3,12,4,1.06,25.44,1,0,ok,2,7,3,8.46,202.93,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-Idb5e573,openstack/fuel-library,stable/mitaka,Idb5e573371a620ab5ec64b8bd2332d3b6f608acc,https://review.opendev.org/c/openstack/fuel-library/+/326402,https://review.opendev.org/c/openstack/fuel-library/+/326675,True,1.0,,,2,2,2,2,1.0,0,False,False,1,11,8,0.26,6.12,1,0,ok,1,6,3,0.1,2.3,1,0,ok,Clean
openstack-openstack-ansible-os_nova-stable-mitaka-Ia4316c0,openstack/openstack-ansible-os_nova,stable/mitaka,Ia4316c00c7dacae730c0802a9119141757e1eab6,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/326125,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/326601,True,1.0,,,1,1,1,1,1.0,1,True,False,1,5,2,0.82,19.69,0,0,ok,1,5,3,1.49,35.71,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I7269a6f,openstack/fuel-library,stable/mitaka,I7269a6f632f9ab9c88d73be1ef6c04094c49889b,https://review.opendev.org/c/openstack/fuel-library/+/324307,https://review.opendev.org/c/openstack/fuel-library/+/326367,True,1.0,,,165,6,165,6,1.0,0,False,False,8,33,12,5.11,122.71,15,1,ok,1,5,6,0.13,3.02,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Id0e58ff,openstack/fuel-library,stable/mitaka,Id0e58ffa7abb2ae0d66a405439850b3a5dad6201,https://review.opendev.org/c/openstack/fuel-library/+/324643,https://review.opendev.org/c/openstack/fuel-library/+/324722,True,1.0,,,25,1,25,1,1.0,0,False,False,5,20,16,4.68,112.27,6,0,ok,7,21,6,4.63,111.24,6,0,ok,Clean
openstack-puppet-trove-stable-liberty-Ifd4411c,openstack/puppet-trove,stable/liberty,Ifd4411ce90db26d6f12e714fdc5c54ea507975fd,https://review.opendev.org/c/openstack/puppet-trove/+/214477,https://review.opendev.org/c/openstack/puppet-trove/+/326237,True,1.0,,,20,4,20,4,1.0,148,False,False,3,13,6,146.35,3512.43,4,0,ok,1,6,5,1.62,38.94,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I7152c5a,openstack/fuel-library,stable/mitaka,I7152c5a35b4d20343225d81f2488ae26f86a4827,https://review.opendev.org/c/openstack/fuel-library/+/325900,https://review.opendev.org/c/openstack/fuel-library/+/326101,True,1.0,,,115,56,115,56,1.0,0,False,False,2,11,13,0.25,5.95,1,0,ok,1,6,4,0.55,13.23,1,0,ok,Clean
openstack-puppet-gnocchi-stable-mitaka-Ie4c0fbe,openstack/puppet-gnocchi,stable/mitaka,Ie4c0fbee88486d9ff4f1b06105a8f401c9b6b719,https://review.opendev.org/c/openstack/puppet-gnocchi/+/325467,https://review.opendev.org/c/openstack/puppet-gnocchi/+/325980,True,1.0,,,21,1,21,1,1.0,0,False,False,3,10,3,2.9,69.57,3,2,ok,2,5,2,0.15,3.54,1,0,ok,Clean
openstack-openstack-ansible-os_nova-stable-mitaka-I5c96f70,openstack/openstack-ansible-os_nova,stable/mitaka,I5c96f70aa355cc02379fe7e0681416eca53447eb,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/320624,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/323654,True,1.0,,,36,0,36,0,1.0,0,False,False,16,62,7,7.01,168.19,17,9,ok,1,4,2,0.34,8.19,0,0,ok,Clean
openstack-puppet-cinder-stable-liberty-Ie84650e,openstack/puppet-cinder,stable/liberty,Ie84650ec13cf746a3bbc99c9f652832c655f182f,https://review.opendev.org/c/openstack/puppet-cinder/+/325334,https://review.opendev.org/c/openstack/puppet-cinder/+/325925,True,1.0,,,15,0,15,0,1.0,0,False,False,2,10,5,2.95,70.82,2,0,ok,1,4,2,0.26,6.21,1,0,ok,Clean
openstack-puppet-cinder-stable-mitaka-Ie84650e,openstack/puppet-cinder,stable/mitaka,Ie84650ec13cf746a3bbc99c9f652832c655f182f,https://review.opendev.org/c/openstack/puppet-cinder/+/325334,https://review.opendev.org/c/openstack/puppet-cinder/+/325924,True,1.0,,,15,0,15,0,1.0,0,False,False,2,10,5,2.95,70.82,2,0,ok,1,4,2,0.09,2.12,2,0,ok,Clean
openstack-fuel-library-stable-mitaka-Idef0c10,openstack/fuel-library,stable/mitaka,Idef0c10310483ae9895e088a3d40b1a1cd4a2f46,https://review.opendev.org/c/openstack/fuel-library/+/324645,https://review.opendev.org/c/openstack/fuel-library/+/325785,True,1.0,,,4,0,4,0,1.0,3,True,False,1,8,4,1.09,26.14,1,0,ok,3,7,3,0.98,23.51,2,0,ok,Clean
openstack-puppet-trove-stable-liberty-Ib8fe161,openstack/puppet-trove,stable/liberty,Ib8fe16182188729100ef4704466c4d42d31ff510,https://review.opendev.org/c/openstack/puppet-trove/+/214458,https://review.opendev.org/c/openstack/puppet-trove/+/325660,True,1.0,,,106,9,106,9,1.0,146,False,False,4,16,7,146.39,3513.41,4,1,ok,1,5,4,1.17,28.16,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ia1d45f4,openstack/fuel-library,stable/mitaka,Ia1d45f45cbbd91b7c6cacd4aa46dae0a92e4156e,https://review.opendev.org/c/openstack/fuel-library/+/324753,https://review.opendev.org/c/openstack/fuel-library/+/324794,True,1.0,,,45,28,45,28,1.0,0,False,False,1,10,4,0.8,19.27,2,1,ok,2,6,3,0.91,21.82,0,1,ok,Clean
openstack-fuel-library-stable-mitaka-I776644f,openstack/fuel-library,stable/mitaka,I776644f727ce086369954f383a09b48b60bf11a5,https://review.opendev.org/c/openstack/fuel-library/+/318589,https://review.opendev.org/c/openstack/fuel-library/+/325301,True,1.0,,,35,1,35,1,1.0,3,False,False,10,26,12,14.82,355.6,13,1,ok,2,7,3,2.84,68.12,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-If86ce79,openstack/fuel-library,stable/mitaka,If86ce795a8f53d8e93b6e5eeab79f9231621ee0e,https://review.opendev.org/c/openstack/fuel-library/+/317384,https://review.opendev.org/c/openstack/fuel-library/+/318741,True,1.0,,,10,2,8,2,0.8333,0,False,False,5,32,18,15.17,364.05,8,4,ok,3,15,6,13.0,312.05,2,2,ok,Modified
openstack-fuel-library-stable-mitaka-I579c43a,openstack/fuel-library,stable/mitaka,I579c43a0e8a391092f33a755e18b06ef8ed1a62e,https://review.opendev.org/c/openstack/fuel-library/+/323937,https://review.opendev.org/c/openstack/fuel-library/+/325191,True,1.0,,,3,3,3,3,1.0,0,False,False,1,8,5,1.72,41.26,2,0,ok,1,7,6,0.28,6.64,2,0,ok,Clean
openstack-fuel-library-stable-mitaka-I34a6c23,openstack/fuel-library,stable/mitaka,I34a6c2347273f4ecd82dacfeed8d0e9e16ecd5c1,https://review.opendev.org/c/openstack/fuel-library/+/322814,https://review.opendev.org/c/openstack/fuel-library/+/325134,True,1.0,,,89,53,89,53,1.0,3,False,False,5,21,11,3.76,90.26,6,2,ok,2,9,11,3.03,72.71,1,0,ok,Clean
openstack-puppet-nova-stable-liberty-Iaf21b70,openstack/puppet-nova,stable/liberty,Iaf21b70f274d2c5769c6bb117697efe9e74873fd,https://review.opendev.org/c/openstack/puppet-nova/+/318195,https://review.opendev.org/c/openstack/puppet-nova/+/325106,True,1.0,,,1,0,1,0,1.0,4,True,False,2,17,3,15.1,362.32,10,1,ok,1,8,3,3.61,86.7,5,0,ok,Clean
openstack-puppet-nova-stable-mitaka-Iaf21b70,openstack/puppet-nova,stable/mitaka,Iaf21b70f274d2c5769c6bb117697efe9e74873fd,https://review.opendev.org/c/openstack/puppet-nova/+/318195,https://review.opendev.org/c/openstack/puppet-nova/+/325105,True,1.0,,,1,0,1,0,1.0,4,True,False,2,17,3,15.1,362.32,10,1,ok,1,6,2,3.52,84.39,5,0,ok,Clean
openstack-fuel-library-stable-mitaka-I9ffdc73,openstack/fuel-library,stable/mitaka,I9ffdc7320554ba42bcc0341598064566a7974fce,https://review.opendev.org/c/openstack/fuel-library/+/324369,https://review.opendev.org/c/openstack/fuel-library/+/325096,True,1.0,,,60,19,60,19,1.0,0,False,False,3,27,17,0.84,20.25,5,3,ok,1,6,3,0.07,1.6,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ibc2fb4f,openstack/fuel-library,stable/mitaka,Ibc2fb4fa5a1938aec447694638c4c9e99edbba53,https://review.opendev.org/c/openstack/fuel-library/+/323797,https://review.opendev.org/c/openstack/fuel-library/+/325097,True,1.0,,,6,6,6,6,1.0,0,False,False,2,15,11,1.84,44.11,4,1,ok,1,5,5,0.09,2.14,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ib486d9d,openstack/fuel-library,stable/mitaka,Ib486d9d9b8b3fc9b951b75b4b4fc37c484250e6a,https://review.opendev.org/c/openstack/fuel-library/+/322835,https://review.opendev.org/c/openstack/fuel-library/+/325130,True,1.0,,,89,20,89,16,0.9633,3,False,False,10,27,13,3.72,89.27,14,5,ok,1,10,7,3.18,76.24,0,1,ok,Modified
openstack-fuel-library-stable-mitaka-Id874889,openstack/fuel-library,stable/mitaka,Id874889f0af4a97ca6a098ca9a7a0052ec9695a9,https://review.opendev.org/c/openstack/fuel-library/+/323952,https://review.opendev.org/c/openstack/fuel-library/+/323966,True,1.0,,,15,1,15,1,1.0,0,True,False,4,17,9,1.69,40.53,1,2,ok,1,7,6,1.7,40.79,0,1,ok,Clean
openstack-openstack-ansible-os_nova-stable-mitaka-Ic340111,openstack/openstack-ansible-os_nova,stable/mitaka,Ic34011149f1355cfa48f4ee35537362e2d24e55d,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/323377,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/331332,True,1.0,,,2,2,2,2,1.0,16,True,False,2,7,4,2.48,59.61,1,1,ok,1,4,2,1.84,44.19,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I9532b6d,openstack/fuel-library,stable/mitaka,I9532b6d235ed80e7e62b5b04c0c98c993a21706f,https://review.opendev.org/c/openstack/fuel-library/+/322775,https://review.opendev.org/c/openstack/fuel-library/+/323486,True,1.0,,,11,5,11,5,1.0,0,False,False,2,14,12,1.2,28.88,4,1,ok,1,6,10,0.94,22.55,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-I9bd7b36,openstack/fuel-library,stable/mitaka,I9bd7b362a7a4f27b3419b04e5dc260c3693d756e,https://review.opendev.org/c/openstack/fuel-library/+/323411,https://review.opendev.org/c/openstack/fuel-library/+/323718,True,1.0,,,11,6,11,6,1.0,0,False,False,1,10,5,0.74,17.8,1,0,ok,1,6,4,0.1,2.33,0,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ie02bdbe,openstack/fuel-library,stable/mitaka,Ie02bdbee5518fe8d2dda71c24fc997b65115b216,https://review.opendev.org/c/openstack/fuel-library/+/322704,https://review.opendev.org/c/openstack/fuel-library/+/323551,True,1.0,,,6,4,6,4,1.0,0,False,False,4,24,21,1.38,33.16,5,3,ok,1,5,9,0.79,18.97,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-I2933846,openstack/fuel-library,stable/mitaka,I2933846f78c94933419d4dfd3dfbe49178172ff9,https://review.opendev.org/c/openstack/fuel-library/+/301088,https://review.opendev.org/c/openstack/fuel-library/+/323558,True,1.0,,,159,27,158,27,0.9946,0,False,False,23,47,12,57.24,1373.71,37,5,ok,1,5,3,0.58,13.86,1,0,ok,Modified
openstack-fuel-library-stable-mitaka-I356600c,openstack/fuel-library,stable/mitaka,I356600cf410aaf0ce32f25ff18642e135b7380e9,https://review.opendev.org/c/openstack/fuel-library/+/321877,https://review.opendev.org/c/openstack/fuel-library/+/323420,True,1.0,,,28,3,28,3,1.0,0,False,False,3,16,12,4.67,112.11,6,1,ok,1,8,6,0.97,23.23,0,0,ok,Clean
openstack-puppet-swift-stable-mitaka-I183841c,openstack/puppet-swift,stable/mitaka,I183841cca3daf72a30db160b88c9e3a9335ad7dc,https://review.opendev.org/c/openstack/puppet-swift/+/319949,https://review.opendev.org/c/openstack/puppet-swift/+/323409,True,1.0,,,235,3,243,3,1.0336,2,False,False,5,18,5,7.96,191.16,5,2,ok,2,18,3,2.08,50.01,19,0,ok,Modified
openstack-fuel-library-stable-mitaka-Iee0ba0d,openstack/fuel-library,stable/mitaka,Iee0ba0d7db4dc10879f4837e1e42644c139e4902,https://review.opendev.org/c/openstack/fuel-library/+/321086,https://review.opendev.org/c/openstack/fuel-library/+/321058,True,1.0,,,17,0,13,2,0.8824,0,False,False,4,21,16,4.71,113.16,5,1,ok,3,16,9,4.75,114.05,3,2,ok,Modified
openstack-fuel-library-stable-mitaka-I1e1cbfa,openstack/fuel-library,stable/mitaka,I1e1cbfae716ec4828bd64e918e5e6baae61966ad,https://review.opendev.org/c/openstack/fuel-library/+/322157,https://review.opendev.org/c/openstack/fuel-library/+/323323,True,1.0,,,7,4,7,4,1.0,0,True,False,5,16,11,3.97,95.28,2,3,ok,1,3,3,0.1,2.36,1,0,ok,Clean
openstack-kolla-stable-mitaka-I22ed3c5,openstack/kolla,stable/mitaka,I22ed3c57e4669c4372daf448da8385729c7cc8d1,https://review.opendev.org/c/openstack/kolla/+/323121,https://review.opendev.org/c/openstack/kolla/+/323330,True,1.0,,,8,0,8,0,1.0,2,False,False,1,6,3,0.2,4.73,1,0,ok,1,4,2,2.59,62.23,1,0,ok,Clean
openstack-kolla-stable-liberty-I22ed3c5,openstack/kolla,stable/liberty,I22ed3c57e4669c4372daf448da8385729c7cc8d1,https://review.opendev.org/c/openstack/kolla/+/323121,https://review.opendev.org/c/openstack/kolla/+/323338,True,1.0,,,8,0,8,0,1.0,0,False,False,1,6,3,0.2,4.73,1,0,ok,1,3,1,0.09,2.28,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-Icc71136,openstack/fuel-library,stable/mitaka,Icc71136e0eda16cd7fdba1a448d750b1e6fe40a3,https://review.opendev.org/c/openstack/fuel-library/+/321046,https://review.opendev.org/c/openstack/fuel-library/+/322816,True,1.0,,,4,4,4,4,1.0,1,False,False,1,15,13,4.72,113.3,0,0,ok,1,7,11,0.88,21.01,0,0,ok,Clean
openstack-puppet-openstack-integration-stable-mitaka-Ieea6d46,openstack/puppet-openstack-integration,stable/mitaka,Ieea6d46cd86f3138295670935c7f4e09fcc12d17,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/320051,https://review.opendev.org/c/openstack/puppet-openstack-integration/+/322310,True,1.0,,,1,1,1,1,1.0,1,True,False,3,7,2,6.85,164.43,2,0,ok,2,7,3,3.89,93.4,0,0,ok,Clean
openstack-puppet-ceilometer-stable-mitaka-Iad68b6c,openstack/puppet-ceilometer,stable/mitaka,Iad68b6c1c29f9d9cd1b41ecc2898732fa030d401,https://review.opendev.org/c/openstack/puppet-ceilometer/+/320454,https://review.opendev.org/c/openstack/puppet-ceilometer/+/322734,True,1.0,,,18,13,18,13,1.0,2,False,False,5,17,9,3.09,74.17,8,1,ok,1,5,3,0.11,2.7,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-Ie46aa3f,openstack/fuel-library,stable/mitaka,Ie46aa3f48d62b7500a7e326348b35573b3262641,https://review.opendev.org/c/openstack/fuel-library/+/322132,https://review.opendev.org/c/openstack/fuel-library/+/322434,True,1.0,,,18,32,18,32,1.0,1,False,False,3,17,16,2.84,68.05,5,0,ok,2,14,7,2.81,67.32,1,2,ok,Clean
openstack-fuel-library-stable-mitaka-I665f177,openstack/fuel-library,stable/mitaka,I665f177d1aa928fa55955a127873c3cef7934420,https://review.opendev.org/c/openstack/fuel-library/+/315558,https://review.opendev.org/c/openstack/fuel-library/+/322636,True,1.0,,,28,1,28,1,1.0,3,False,False,7,27,15,14.86,356.71,7,3,ok,1,6,10,0.35,8.39,0,0,ok,Clean
openstack-puppet-neutron-stable-mitaka-I936e217,openstack/puppet-neutron,stable/mitaka,I936e2177d00b57036f63b283af52f3009078d6bc,https://review.opendev.org/c/openstack/puppet-neutron/+/319401,https://review.opendev.org/c/openstack/puppet-neutron/+/322407,True,1.0,,,23,2,23,2,1.0,5,False,False,4,14,6,4.09,98.06,2,2,ok,1,5,3,2.24,53.66,4,0,ok,Clean
openstack-fuel-library-stable-mitaka-I7baa7b4,openstack/fuel-library,stable/mitaka,I7baa7b44db4237347ddadccb4537e0080ef62322,https://review.opendev.org/c/openstack/fuel-library/+/317031,https://review.opendev.org/c/openstack/fuel-library/+/322259,True,1.0,,,21,6,21,6,1.0,2,False,False,4,37,22,10.92,262.03,6,4,ok,1,10,9,2.65,63.57,3,0,ok,Clean
openstack-openstack-ansible-os_nova-stable-mitaka-I8abdffc,openstack/openstack-ansible-os_nova,stable/mitaka,I8abdffc2377b68fc40a6a9b678f24eb99a0bc537,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/320650,https://review.opendev.org/c/openstack/openstack-ansible-os_nova/+/336302,True,1.0,,,23,0,23,0,1.0,39,False,False,5,17,7,2.82,67.7,0,5,ok,1,5,2,5.71,137.1,1,0,ok,Clean
openstack-fuel-library-stable-8.0-I6b996c5,openstack/fuel-library,stable/8.0,I6b996c5b1f8a1972379365571cf1f261e61b9ac5,https://review.opendev.org/c/openstack/fuel-library/+/321127,https://review.opendev.org/c/openstack/fuel-library/+/370007,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/error.html.erb|deployment/puppet/fuel/templates/nginx/repo.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.error.html.erb,43,6,43,3,0.9388,123,False,False,3,18,15,0.99,23.71,2,3,ok,2,7,5,13.0,311.92,4,0,ok,Modified
openstack-fuel-library-stable-7.0-I6b996c5,openstack/fuel-library,stable/7.0,I6b996c5b1f8a1972379365571cf1f261e61b9ac5,https://review.opendev.org/c/openstack/fuel-library/+/321127,https://review.opendev.org/c/openstack/fuel-library/+/369273,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/error.html.erb|deployment/puppet/fuel/templates/nginx/repo.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.error.html.erb,43,6,43,3,0.9388,109,False,False,3,18,15,0.99,23.71,2,3,ok,1,5,3,0.17,4.1,2,0,ok,Modified
openstack-fuel-library-stable-6.1-I6b996c5,openstack/fuel-library,stable/6.1,I6b996c5b1f8a1972379365571cf1f261e61b9ac5,https://review.opendev.org/c/openstack/fuel-library/+/321127,https://review.opendev.org/c/openstack/fuel-library/+/323413,False,0.0,deployment/puppet/fuel/manifests/nginx/repo.pp|deployment/puppet/fuel/templates/nginx/error.html.erb|deployment/puppet/fuel/templates/nginx/repo.conf.erb,deployment/puppet/nailgun/manifests/nginx-repo.pp|deployment/puppet/nailgun/templates/nginx_nailgun_repo.conf.erb|deployment/puppet/nailgun/templates/nginx_nailgun_repo.error.html.erb,43,6,38,3,0.8367,7,False,False,3,18,15,0.99,23.71,2,3,ok,3,17,4,3.03,72.63,8,2,ok,Modified
openstack-fuel-library-stable-mitaka-I6b996c5,openstack/fuel-library,stable/mitaka,I6b996c5b1f8a1972379365571cf1f261e61b9ac5,https://review.opendev.org/c/openstack/fuel-library/+/321127,https://review.opendev.org/c/openstack/fuel-library/+/323311,True,1.0,,,43,6,43,6,1.0,4,False,False,3,18,15,0.99,23.71,2,3,ok,1,7,6,0.08,1.96,0,0,ok,Clean
openstack-puppet-glance-stable-mitaka-Id384b0e,openstack/puppet-glance,stable/mitaka,Id384b0eca750e0946b42cb8ccb60a7f9ed64d21a,https://review.opendev.org/c/openstack/puppet-glance/+/300588,https://review.opendev.org/c/openstack/puppet-glance/+/321641,True,1.0,,,27,0,27,0,1.0,55,False,False,3,11,4,0.13,3.02,3,2,ok,1,5,3,1.02,24.51,4,0,ok,Clean
openstack-puppet-ceilometer-stable-mitaka-I9b0be57,openstack/puppet-ceilometer,stable/mitaka,I9b0be57f0889f22ccc5baf214eca3affc71ecb9e,https://review.opendev.org/c/openstack/puppet-ceilometer/+/320078,https://review.opendev.org/c/openstack/puppet-ceilometer/+/321581,True,1.0,,,1,1,1,1,1.0,2,True,False,1,8,4,0.77,18.52,0,0,ok,1,8,2,0.17,3.98,3,0,ok,Clean
openstack-puppet-glance-stable-mitaka-Ie3d544b,openstack/puppet-glance,stable/mitaka,Ie3d544b41f0736cbaedce26e5b52558adf2f29b4,https://review.opendev.org/c/openstack/puppet-glance/+/320884,https://review.opendev.org/c/openstack/puppet-glance/+/321603,True,1.0,,,87,39,98,48,1.1587,3,False,False,8,43,11,1.17,28.04,8,9,ok,3,23,10,3.45,82.89,20,0,ok,Modified
openstack-puppet-trove-stable-liberty-Ie1f46fd,openstack/puppet-trove,stable/liberty,Ie1f46fde9369033315e299e01d5c7f848bdd2696,https://review.opendev.org/c/openstack/puppet-trove/+/305890,https://review.opendev.org/c/openstack/puppet-trove/+/321141,True,1.0,,,0,6,0,6,1.0,45,False,False,1,12,7,0.09,2.21,0,0,ok,1,7,3,4.82,115.63,3,0,ok,Clean
openstack-puppet-trove-stable-mitaka-Ie1f46fd,openstack/puppet-trove,stable/mitaka,Ie1f46fde9369033315e299e01d5c7f848bdd2696,https://review.opendev.org/c/openstack/puppet-trove/+/305890,https://review.opendev.org/c/openstack/puppet-trove/+/319794,True,1.0,,,0,6,0,6,1.0,40,False,False,1,12,7,0.09,2.21,0,0,ok,1,6,4,1.73,41.44,1,0,ok,Clean
openstack-fuel-library-stable-mitaka-If3441b7,openstack/fuel-library,stable/mitaka,If3441b7b3dafd1c427860afdbb3b60480f257f99,https://review.opendev.org/c/openstack/fuel-library/+/318602,https://review.opendev.org/c/openstack/fuel-library/+/320342,True,1.0,,,3,1,3,1,1.0,1,False,False,2,14,18,6.1,146.43,4,1,ok,6,21,14,3.05,73.25,6,2,ok,Clean
openstack-fuel-library-stable-mitaka-I031872f,openstack/fuel-library,stable/mitaka,I031872f5a9e9f0e2d076eb709f4e9ca2a41a5b60,https://review.opendev.org/c/openstack/fuel-library/+/319938,https://review.opendev.org/c/openstack/fuel-library/+/321097,True,1.0,,,29,6,35,29,1.8286,1,False,False,2,12,13,2.04,49.01,2,0,ok,2,9,5,1.81,43.55,3,0,ok,Modified
openstack-puppet-keystone-stable-mitaka-I0c7a2bd,openstack/puppet-keystone,stable/mitaka,I0c7a2bdf60e6f720a087f360bdc631e16efcc809,https://review.opendev.org/c/openstack/puppet-keystone/+/320339,https://review.opendev.org/c/openstack/puppet-keystone/+/371952,True,1.0,,,3,2,3,2,1.0,116,True,False,4,12,4,1.14,27.35,4,2,ok,1,5,2,1.85,44.31,0,0,ok,Clean
